strassen,256,densa,D10,b,590.558,4992
strassen,256,densa,D10,c,569.899,5008
strassen,256,dispersa,D0,a,573.805,4992
strassen,256,dispersa,D0,b,573.361,4992
strassen,256,dispersa,D0,c,572.348,5008
strassen,256,dispersa,D10,a,602.595,5008
strassen,256,dispersa,D10,b,576.698,4992
strassen,256,dispersa,D10,c,580.113,5008
strassen,256,diagonal,D0,a,571.459,5024
strassen,256,diagonal,D0,b,568.869,5008
strassen,256,diagonal,D0,c,606.948,5024
strassen,256,diagonal,D10,a,571.484,4992
strassen,256,diagonal,D10,b,577.686,5008
strassen,256,diagonal,D10,c,568.784,5008
